Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2015,620,1,842,"H4","45",1,,,8598208,0
2015,703,1,0,"H4","45",1,,,7773172,0
2015,703,1,40,"H4","45",1,,,60199,0
2015,703,1,56,"H4","45",1,,,119,0
2015,703,1,203,"H4","45",1,,,313074,0
2015,703,1,208,"H4","45",1,,,4727,0
2015,703,1,251,"H4","45",1,,,585918,0
2015,703,1,276,"H4","45",1,,,1150877,0
2015,703,1,348,"H4","45",1,,,35852,0
2015,703,1,381,"H4","45",1,,,38491,0
2015,703,1,392,"H4","45",1,,,267,0
2015,703,1,528,"H4","45",1,,,11859,0
2015,703,1,616,"H4","45",1,,,4594328,0
2015,703,1,620,"H4","45",1,,,146571,0
2015,703,1,703,"H4","45",1,,,55221,0
2015,703,1,724,"H4","45",1,,,46194,0
2015,703,1,752,"H4","45",1,,,5885,0
2015,703,1,757,"H4","45",1,,,698,0
2015,703,1,826,"H4","45",1,,,417,0
2015,703,1,842,"H4","45",1,,,717,0
2015,724,1,0,"H4","45",1,,,115082699,0
2015,724,1,40,"H4","45",1,,,84231,0
2015,724,1,56,"H4","45",1,,,737523,0
2015,724,1,208,"H4","45",1,,,2729,0
2015,724,1,246,"H4","45",1,,,202186,0
2015,724,1,251,"H4","45",1,,,13717173,0
2015,724,1,276,"H4","45",1,,,518969,0
2015,724,1,381,"H4","45",1,,,4727941,0
2015,724,1,392,"H4","45",1,,,852,0
2015,724,1,410,"H4","45",1,,,1316,0
2015,724,1,528,"H4","45",1,,,14477,0
2015,724,1,616,"H4","45",1,,,106241,0
2015,724,1,620,"H4","45",1,,,89761515,0
2015,724,1,752,"H4","45",1,,,2092,0
2015,724,1,757,"H4","45",1,,,89971,0
2015,724,1,826,"H4","45",1,,,135747,0
2015,724,1,842,"H4","45",1,,,204567,0
2015,752,1,0,"H4","45",1,,,3343849,0
2015,752,1,56,"H4","45",1,,,4269,0
2015,752,1,208,"H4","45",1,,,73989,0
2015,752,1,246,"H4","45",1,,,77546,0
2015,752,1,251,"H4","45",1,,,114896,0
2015,752,1,276,"H4","45",1,,,330342,0
2015,752,1,381,"H4","45",1,,,4031,0
2015,752,1,528,"H4","45",1,,,4980,0
2015,752,1,579,"H4","45",1,,,6166,0
2015,752,1,616,"H4","45",1,,,33793,0
2015,752,1,620,"H4","45",1,,,2003274,0
2015,752,1,724,"H4","45",1,,,474,0
2015,752,1,757,"H4","45",1,,,356,0
2015,752,1,826,"H4","45",1,,,23003,0
2015,752,1,842,"H4","45",1,,,10079,0
2015,757,1,0,"H4","45",1,,,27166373,0
2015,757,1,36,"H4","45",1,,,39,0
2015,757,1,40,"H4","45",1,,,129213,0
2015,757,1,56,"H4","45",1,,,14920,0
2015,757,1,124,"H4","45",1,,,898,0
2015,757,1,203,"H4","45",1,,,557,0
2015,757,1,208,"H4","45",1,,,1866,0
2015,757,1,251,"H4","45",1,,,3799683,0
2015,757,1,276,"H4","45",1,,,3411055,0
2015,757,1,348,"H4","45",1,,,1733,0
2015,757,1,381,"H4","45",1,,,1300640,0
2015,757,1,392,"H4","45",1,,,567,0
2015,757,1,528,"H4","45",1,,,37894,0
2015,757,1,616,"H4","45",1,,,53736,0
2015,757,1,620,"H4","45",1,,,15168610,0
2015,757,1,724,"H4","45",1,,,2270014,0
2015,757,1,752,"H4","45",1,,,35,0
2015,757,1,826,"H4","45",1,,,223829,0
2015,757,1,842,"H4","45",1,,,300753,0
2015,826,1,0,"H4","45",1,,,39834514,0
2015,826,1,40,"H4","45",1,,,110,0
2015,826,1,56,"H4","45",1,,,45013,0
2015,826,1,203,"H4","45",1,,,3308,0
2015,826,1,208,"H4","45",1,,,22844,0
2015,826,1,251,"H4","45",1,,,1358735,0
2015,826,1,276,"H4","45",1,,,741450,0
2015,826,1,348,"H4","45",1,,,8,0
2015,826,1,372,"H4","45",1,,,89790,0
2015,826,1,381,"H4","45",1,,,175762,0
2015,826,1,392,"H4","45",1,,,3659,0
2015,826,1,410,"H4","45",1,,,15678,0
2015,826,1,442,"H4","45",1,,,18,0
2015,826,1,528,"H4","45",1,,,194493,0
2015,826,1,554,"H4","45",1,,,321342,0
2015,826,1,616,"H4","45",1,,,98799,0
2015,826,1,620,"H4","45",1,,,31940011,0
2015,826,1,724,"H4","45",1,,,427088,0
2015,826,1,752,"H4","45",1,,,275232,0
2015,826,1,842,"H4","45",1,,,142373,0
2015,842,1,0,"H4","45",1,,,293201652,0
2015,842,1,124,"H4","45",1,,,1436332,0
2015,842,1,203,"H4","45",1,,,3314,0
2015,842,1,208,"H4","45",1,,,25490,0
2015,842,1,246,"H4","45",1,,,10075,0
2015,842,1,251,"H4","45",1,,,4022928,0
2015,842,1,276,"H4","45",1,,,324741,0
2015,842,1,348,"H4","45",1,,,2394,0
2015,842,1,381,"H4","45",1,,,12023813,0
2015,842,1,392,"H4","45",1,,,61986,0
2015,842,1,410,"H4","45",1,,,37019,0
2015,842,1,528,"H4","45",1,,,270123,0
2015,842,1,616,"H4","45",1,,,70576,0
2015,842,1,620,"H4","45",1,,,220667936,0
2015,842,1,724,"H4","45",1,,,19665736,0
2015,842,1,752,"H4","45",1,,,16868,0
2015,842,1,757,"H4","45",1,,,401133,0
2015,842,1,826,"H4","45",1,,,167160,0


